ano,sentenca,cluster
1899,ainda ontem entraste em fogo com a noite do torto e saiu ate o teu retrato do tempo de estudante do qual para teu lucro apenas conservaste a letra da dedicatoria melhorando sucessivamente ate a perfei çao que o papf pincelou em pinceis eximios closing eu com eles me recomendo a ti e as meninas abraçandote como velho amigo do coraçao signed joao,0
1899,a hilda sempre o retrato do pai no rosto e na alma sem dentes a porta dos chorando saudades do marido ingrato que nem no dia de anos se lembrou da noiva que tanto o queria,0
1899,se no copiar um retrato arrebitaselhe o nariz hoje engrossamselhe mais os labios amanha repassamse tintas ao depois acabase por desfearlhe as feiçoes e reproduzirse uma caricatura,0
1899,o que ja disse aos outros historiadores o que outrora escrevi representa um retrato fiel do programa que adoto das doutrinas que ensino das necessidades que julgo merecerem satisfaçao,0
1899,cobrindo com um couro e deitando pouca terra saindo com a barriga arrastando pelo chao o manuel franco e fugindo e ficando macambira e noberto no covil por estarem baliados e ali morrerao depois de oito dias que tomarao tudo foi que souberao onde a cova do monstro por declarar um jagunso sendo desinterrado ja em estado de nao puderem aguentar tirando o retrato do monstro de camisolo alpargatas e interrando depois deliberarao a mandar cortar a cabeça para levarem,0
1922,nas poucas palavras deste singelo depoimento esta o retrato moral do barao do rio branco,1
1994,por ai se ve o que de interessante comportam as indagaçoes dessas pequenas facetas dessa analise microscopica necessaria e importante para se fixarem com maior detalhe os traços do retrato de corpo inteiro de um talento como antonio houaiss e mesmo de boa parte da historia cultural dos intelectuais e artistas do brasil,0
1994,temos ai um retrato de corpo inteiro levantado na visao macroscopica do objeto estudado,0
1994,retrato do imperador d pedro ii fotografia francisco pesce o arquivo historico reune importantes documentos manuscritos e iconograficos referentes a nossa historia e divididos em coleçoes como a coleçao familia imperial compreendendo,0
1995,no retrato autografado fangio escreveu em de novembro de ao meu amigo ayrton senna com afeto e admiraçao,0
1998,a combinaçao destas informaçoes forma um retrato apurado de cada trecho,1
1999,eletricidade as conclusoes preliminares formam um retrato dos pontos positivos e negativos das embalagens brasileiras,0
1999,falecido em dezembro passado o museu historico da faculdade de medicina da usp e a sociedade brasileira de historia da medicina o homenagearao no proximo dia de junho com a inauguraçao de seu retrato na galeria de grandes mestres da medicina brasileira,0
1999,eletricidade as conclusoes preliminares formam um retrato dos pontos positivos e negativos das embalagens brasileiras,0
1999,essa ediçao que sera preparada em dois anos sera o retrato definitivo dea noite do castelo incluindo as revisoes feitas pelo maestro,0
1999,esse retrato esta na paep pesquisa da atividade economica paulista um poderoso banco de dados que se materializa num cdrom acessivel a qualquer interessado,0
1999,pesquisa fapesp ediçao setembro carta da editora um belo trabalho da fundaçao seade um retrato novo nitido e absolutamente revelador da economia do estado de sao paulo tao claro em cada parte que permite infindaveis recortes e aumento do foco sobre os detalhes que mais de perto interessem a cada observador acaba de ser oferecido pela fundaçao sistema estadual de analise de dados seade a gestores do setor publico e de empresas privadas economistas pesquisadores politicos de qualquer extraçao,0
2000,para ele ainda e preciso muito esforço para estabelecer claramente o que se chama de retrato genetico do brasileiro,1
2000,pesquisa fapesp ediçao outubro ciencia os peixes escondidos do alto parana uma ampla pesquisa de biodiversidade descobre novas especies de peixes em riachos e cabeceiras da bacia do alto parana um retrato de alguns riachos e cabeceiras da bacia do alto parana revela a biodiversidade da fauna paulista de peixes de agua doce e bem maior do que se supunha,0
2000,la estava apertado entre dedos roxos o trofeu que ele conseguiu o retrato de hitler numa moldura impermeavel de vidro,0
2000,tantos anos depois de ter saido daqui o retrato parece o mesmo a mesma velha ilha que um dia me viu crescer e anos depois abandona la em busca de novos rumos,0
2001,durante o dramatico processo de independencia do timor leste a embrapa decidiu dar ao pais seu retrato tirado do espaço wwwcnpmembrapabrprojetostimorindexhtml,0
2001,impulso a pesquisa o retrato amazonico nos cds deve baratear e acelerar projetos de monitoramento de impacto ambiental,0
2001,fizemos um retrato fiel da amazonia na virada do milenio e o colocamos ao alcance do publico em geral nunca ninguem viu o conjunto da regiao toda com essa riqueza de detalhes diz miranda,0
2001,ate o fim do ano a empresa pretende concluir o retrato de todos os estados,0
2001,a embrapa tambem esta na fase final do retrato por satelite do nordeste que devera jogar muita luz na discussao sobre os impactos da eventual transposiçao do rio sao francisco sobre a conveniencia de expansao da irrigaçao os impactos da seca e a intensidade do desmatamento da caatinga,0
2001,ate entao o retrato de satelite da amazonia de maior definiçao tinha pixels equivalentes a quilometro,0
2001,pesquisa fapesp ediçao agosto ciencia ecologia amazonia digitalizada a partir de imagens de satelite surge um retrato completo e detalhado de todo o territorio amazonico e logo de todo o pais simone biehler mateos empresa brasileira de pesquisa agropecuaria embrapa conseguiu fazer com que os mais de milhoes de quilometros quadrados da amazonia legal caibam em nove cds,0
2001,manda para a mae e irmas recortes de revistas anuncios programas fotografias cartas autografos retrato ao lado de atores da tv globo da tvs e do cineart,0
2001,o codigo genetico nao e o retrato de um ser humano nao e um dicionario da vida,0
2001,o projeto o retrato do brasil em guimaraes rosa modalidade bolsa de pesquisa no exterior orientador willi bolle fflchusp investimento us,0
2001,é sobre essa base que guimaraes rosa constroi sua obra e seu retrato do brasil mas com outro enfoque e refinamento,1
2001,o primeiro grande retrato do brasil pensando no seculo e os sertoes a obra maxima de euclides da cunha com passagens fundamentais sobre a formaçao como diz euclides das subraças sertanejas que ele considera como cerne da nacionalidade brasileira,0
2001,esse conceito foi cunhado no livro de paulo prado de retrato do brasil,1
2001,como o senhor fotografa o retrato do brasil delineado em grande sertao veredas,0
2001,podemos considerar diadorim a musa de rosa e o amor de riobaldo que cria essa sensibilidade extraordinaria para registrar com arte e ciencia o retrato do povo do sertao,0
2002,os pesquisadores do projeto tomie ohtake tambem encontraram varios documentarios sobre a artista um deles realizado pelo cineasta walter salles jr retrato de tomie de,0
2002,em outra publicaçao revelou o retrato genetico de ancestrais dos nativos americanos que habitavam a ásia entre mil e mil anos atras,0
2002,pesquisa fapesp ediçao outubro humanidades cepid a miseria oculta revelada cdrom e servidor de mapas do centro de estudos da metropole dao retrato real das carencias sociais de sao paulo voce olha pela janela do seu carro e la esta a pobreza mais do que visivel,0
2002,juntos os pesquisadores do museu de zoologia e do instituto de fisica criaram um modelo grafico que detecta as respostas oferecidas a um mesmo estimulo as organiza matematicamente e produz um retrato de um conjunto de fenomenos de forma abrangente e articulada,0
2002,esse e o seu retrato e a fotografia que dela nos ficou fazendo trico lendo jornal e que me diz o bocadinho de onde tirei o vicio de ler ouvir musica escrever,0
2002,pois jorge salomao vovo deixou gravado outro olhar no velho retrato que anuncia o elo perdido da felicidade uma felicidade ainda nao assimilada atrapalhada por pensamentos talvez por uma descrença dos contos orientais quem diria com liberdade de usar a arte usurpada ao homem da caverna quem diria que este pastor de ovelhas encontraria nesta terra verde distante das areias do deserto o proprio paraiso prometido por ala muito mais diz o olhar emprenhado de,0
2002,elas as príncepas tem outro retrato ali mamae mae querida que nao me foge da memoria nem deixo fugir,0
2002,pesquisa fapesp ediçao junho ciencia ambiente cicatrizes da ocupaçao mapa do nordeste por satelite retrata devastaçao da caatinga e litoral depois do retrato da amazonia apresentado ha oito meses pesquisa fapesp nº a embrapa monitoramento por satelite centro de pesquisa do governo federal sediado em campinas desvenda as marcas da ocupaçao humana do nordeste uma nova historia da regiao pode ser contada a partir do colorido mosaico que acaba de ser montado com imagens de satelite que cobrem nove estados e mais de milhao de quilometros quadrados,0
2002,na verdade ja foi feito o levantamento de todo o territorio nacional de modo que ainda este ano serao mostrados os mosaicos das regioes sudeste sul e centrooeste completando um retrato inedito da atual paisagem brasileiraas imagens servem a estudos comparativos sobretudo se juntadas a cartografia do instituto brasileiro de geografia e estatistica ibge podese superpor uma imagem de satelite em transparencia sobre mapa tematico da mesma area,0
2002,resende aponta entretanto que e em retrato de gerard lairesse de pintado por rembrandt van rijn que a sindrome e mais evidente e expressa com precisao,0
2003,mas apesar de suas alteraçoes o bb ainda e o retrato do brasil conclui a pesquisadora,1
2003,pesquisa fapesp ediçao dezembro humanidades feminismo de corpo inteiro textos da revista oferecem um rico panorama da situaçao das mulheres no brasil hoje mariluce moura um retrato complexo multifacetado e extremamente revelador da condiçao feminina no brasil emerge das quase paginas do dossie mulher mulheres parte substancial da ediçao de estudos avançados revista quadrimestral do instituto de estudos avançados da universidade de sao paulo ieausp publicada neste mes de dezembro,0
2003,ha uma sutil complexidade nesse retrato quase fiel das ruas e da corte que parece se movimentar diante de nossos olhos mesmo apos seculos mas ao mesmo tempo e fruto de uma opçao consciente do pintor ligada intrinsecamente ao seu projeto de visao do futuro da naçao,1
2003,esse teatro aceita atualizaçoes porque se dispoe a ser um instrumento interpretativo da realidade e nao um mero retrato daquela realidade historica em particular,1
2003,do lado da abl a chegada de um intelectual pleno de esquerda e de açao como alfredo bosi ratifica o que deve ser um dos objetivos da entidade tornarse um amplo retrato da cultura do pais ao mesmo tempo em que pode estimular seu maior contato com a universidade,0
2003,retrato enfeitiçado olhar vudu íris que atanaza um qualquer,0
2003,fruto de dez anos de pesquisas obsessivas o esboço biografico encontrado por amigos no computador pode ate ousar na interpretaçao como o proprio pesquisador preconizava mas e um retrato fiel ainda que nao terminado de um homem torturado pelo contraste entre os seus ideais e a realidade nacional e um apaixonado pela republica que em poucas semanas do novo regime estava desiludido com seus rumos,0
2003,emmeninas do graffiti adolescencia identidade e genero nas culturas juvenis contemporaneas titulo provisorio sua tese de doutorado somos apresentados a um novo retrato dos adolescentes em especial os tao estigmatizados jovens negros da periferia das grandes cidades,0
2003,formalmente denominado sabe saude bemestar e envelhecimento o trabalho traçou um retrato de quem sao como vivem e qual e o estado de saude das pessoas com anos ou mais que residiam no ano no municipio de sao paulo,0
2003,retrato coletivo com esse levantamento a serra de graomogol se poe em pe de igualdade em termos de conhecimento cientifico com trechos mais amplos da cadeia do espinhaço estudados ha mais tempo,0
2004,principal musa do renascimento imortalizada em pinturas famosas do florentino sandro botticelli como o nascimento de venus e num retrato postumo feito por piero de cosimo simonetta vespucci morreu tisica aos anos em,0
2004,contra a vinda da familia real ao brasil e declarou seu regozijo com a volta a portugal que defendeu o absolutismo e se recusou a assinar a constituiçao liberal portuguesa certamente nao servia para subir ao podio dos personagens dignos da memoria nacional explica a professora francisca nogueira de azevedo autora do recemlançado carlota joaquina na corte do brasil civilizaçao brasileira paginas r um retrato surpreendente da rainha que surge como uma politica habil capaz de ir muito alem do papel subalterno a que a corte lusitana constrangia as mulheres,0
2004,teatro nao e palanque num trabalho notavel de carpintaria teatral o dramaturgo conseguiu reunir em suas obras lembranças pessoais retrabalhadas como coletivas e historia para tentar compor um retrato do homem e da sociedade brasileira,0
2004,no fim da peça o imigrante carcamano mostra o bambino resultante do casamento das classes sociais e o apresenta ao retrato do barao como fruto do futuro da uniao das tradiçoes velhas e novas,0
2004,o retrato do velho ja estava na parede,1
2004,por meio do retrato dos espetaculos operisticos e teatrais diversao da elite e das criticas publicadas em jornais como espelho diamantino eo espectador brasileiro o livro permite vislumbrar habitos e costumes dessa sociedade palaciana alem da origem de alguns traços culturais nacionais extremamente fortes como o carnaval e a formaçao de torcidas,0
2004,seu exito artistico como o maior pintor da paisagem brasileira no seculo no entanto ficou marcado atraves da homenagem do amigo frans hals c que em meados de fez seu retrato,0
2004,na verdade essa ordem e esquematica didatica e nao tem a pretensao de ser um retrato absolutamente fiel do passado,1
2005,o autor analisa a obra de nazareth sem desvinculala de sua trajetoria de vida e acaba por formar um rico retrato da vida musical brasileira do periodo com suas rupturas e continuidades historicas,1
2005,pesquisa fapesp ediçao fevereiro tecnologia geologia retrato do passado estudos sobre a antiga temperatura da superficie terrestre auxiliam na descoberta de minerios yuri vasconcelos um grupo de pesquisadores brasileiros esta empenhado no estudo da variaçao da temperatura da crosta terrestre ao longo de milhoes de anos,0
2005,de preferencia para acentuar o aspecto negativo o retrato da crise personificada aparece em close,0
2005,pesquisa fapesp ediçao março humanidades esportes olimpo terrestre entrevistando atletas pesquisa faz um retrato do imaginario olimpico brasileiro carlos haag de dois em dois anos a frase de brecht infeliz do pais que precisa de herois perde a sua validade,0
2006,triste prenuncio de uma velhice solitaria coisa assim que ele ja havia presenciado ora como coadjuvante ora como mensageiro do apocalipse ja vi esse filme agora refletido no espelho estava a sua propria face retrato de corpo inteiro,0
2006,foi ela que descobriu primeiro e ficou vendo o retrato refletido em quatro multiplos como se nos estivessemos nos amando em grupo inventando e desinventando as posiçoes do kama sutra,0
2006,certamente haveria uma fichinha minha la com retrato x e tudo anotaçoes varias talvez um demerito anotado simpatizante desprezivel e sem importancia ou coisa assim,0
2006,é esse tempo que nao se mede mais que nao precisa ser detalhadamente compreendido sujeito a devastaçoes tamanhas que acaba por se transformar num campo minado que leva qualquer um a fronteira do suicidio do nao viver essa morte a prestaçao vinda aos poucadinhos em doses homeopaticas era o retrato vivo do aposentado que anibal nao desejava nem para si nem para ninguem,0
2006,engraçado como começa a ficar distante o retrato que fiz dela quando a revi no hotel,1
2006,essa imaginada criatura que nos inventamos retrato somado de dois mais varios herois era figura ao mesmo tempo fantasmagorica e humana que nascera num ambiente tao natural como sierra maestra e o sertao e andava nas nossas cabeças agora frequentando salas de aula campus universitarios e a selva de pedra que e a cidade grande sao paulo rio de janeiro,0
2006,pois esse retrato foi o que ficou de gardenia e nada seria capaz de apaga lo,1
2006,de espinho para nunca mais voltar o retrato exato de um anibal revestido na armadura medieval dos cavaleiros da idade media ou na couraça natural que e a pele de um rinoceronte supondo que assim estaria imune ao que chamava de as fraquezas da vida,0
2006,e juntando esse puzzle peça por peça anita finalmente elaborava o retrato de anibal,1
2006,por esse retrato os leitores podem ir formando a personalidade de anibal,1
2006,esse retrato me acompanhou pelo resto da vida pelo menos voce vai almoçar em minha casa,1
2006,o retrato da baia de guanabara pontilhada de centenas de ilhotas desertas pedregosas com pouca ou nenhuma vegetaçao sem agua e sem condiçoes de habitabilidade se fixou em mario de andrade,0
2006,trocou a pedra vato por um retrato no jornal e voltou pra taba do igarape tiete,0
2006,miscigenaçao em com o retrato molecular do brasil pena demonstrou que a miscigenaçao no pais era tao intensa que impossibilitava qualquer tentativa de formar grupos distintos,0
2006,antes dele apenas oscar niemeyer havia recebido a honraria cujo apelido e um retrato de sua importancia o nobel da arquitetura,1
2006,longe da jovem gorducha de olhos azuis ora descrita como sonsa ora como a articuladora da independencia do brasil surge agora um novo retrato de leopoldina josefa carolina francisca fernanda beatriz de habsburgolorena acrescentou por conta propria um maria ao nome quilometrico para agradar aos bragança nascida em viena em e morta no rio em,0
2006,ai trabalhei varios anos terminei em meu filme rafael alberti un retrato del poeta por fernando birri e depois de varios anos de trabalho voltei a italia e dai a nicaragua e a cuba,1
2006,na verdade e um retrato acho que razoavel e com esperança,1
2006,desde fevereiro de quando foi nomeado expert independente das naçoes unidas por kofi annan para preparar esse estudo em profundidade sobre o tema pinheiro mal tem encontrado tempo para outra coisa envolvido que se encontra em viagens por todo o mundo para conseguir trazer a luz num retrato cru ainda que muito longe de desesperado essa ate aqui velada realidade da violencia contra as crianças,0
2007,aproveitando a data oportuna pena publicou primeiro na revista ciencia hoje de divulgaçao cientifica e depois no periodico academico american journal of human genetics o trabalho que chamou de retrato molecular do brasil,0
2007,retrato molecular mas o que o dna mitocondrial e o cromossomo y de fato revelam,1
2007,a conclusao informal era que todo brasileiro parece se sentir como uma ilha de democracia racial cercado de racistas por todos os lados avalia a antropologa lilia moritz schwarcz do departamento de antropologia da universidade de sao paulo autora entre outros de retrato em branco e negro o espetaculo das raças e as barbas do imperador,0
2007,fabio e fernanda e anos de idade respectivamente eram o retrato retocado de junior,0
2007,algumas linhas tocaia grande de jorge amado e o retrato da terra do cacau sem lei e de muitos donos construida com suor sangue e choro esquecida ao longo do tempo hoje as novas geraçoes nao tem orgulho desse passado celebram somente aos pioneiros que a desenvolveram com trabalho paz e amor,0
2007,estudos apontam areas do conhecimento em que a pesquisa brasileira brilha no mundo fabricio marques dois estudos publicados na revista anais da academia brasileira de ciencias traçaram um retrato inedito do que o brasil vem produzindo de mais relevante na cena cientifica internacional,0
2007,para garcia toda essa complexidade deve ser contemplada ao se tentar traçar um retrato da identidade das travestis,1
2007,pesquisa fapesp ediçao fevereiro humanidades historia retrato em branco e preto imagem do negro no brasil foi forjada com chegada da fotografia no seculo xix carlos haag se referindose a escravidao castro alves pergunta a deus em o navio negreiro se e verdade tanto horror perante os ceus nao e de se estranhar que o sociologo muniz sodre no artigo uma genealogia das imagens do racismo use um personagem de terror,0
2007,em meados da decada de no brasil o retrato fotografico se tornara um objeto de desejo para brancos e negros,0
2007,afinal como observa a antropologa manuela carneiro da cunha em olhar escravo ser olhado num retrato podese ser visto e podese dar a ver alternativas ligadas a relaçao entre retratado e retratante se o retrato do senhor e uma forma de cartao de visita o do escravo e um cartaopostal onde o escravo e visto nao da a ver,0
2007,da mesma forma muitos escravos eram levados para o estudio para fazer figuraçao no retrato de senhores e com sua humilhaçao mas nao com sua atitude ressalta a pesquisadora garantir o registro do poder do senhor,0
2007,as expediçoes cientificas feitas pelo cientista de manguinhos e por seus colegas trariam um novo retrato do brasil a doença nao o clima e a raça seria o problema central que atrasava a naçao,0
2007,quero que o senhor tire o meu retrato disparou o rei do cangaço pondose a posar,1
2007,seus olhos arregalados sao o retrato vivo do panico diante da batalha quase perdida contra a doença pneumococica a principal causa de morte por pneumonia e meningite bacterianas,0
2007,moral dentre as varias entrevistas feitas para seu retrato do luxo o pesquisador cutucou na questao moral do consumo,0
2007,se e mais imaturo e e tambem e um retrato de como a burguesia europeia via o resto do mundo nos anos,1
2007,o resultado e o mais abrangente retrato do consumo de alcool no brasil que ao lado de outras pesquisas podera orientar a implantaçao das medidas previstas na politica nacional sobre bebidas alcoolicas,0
2007,ao receber algumas perguntas via email com um pedido para se manifestar sobre aquele momento o pesquisador enviou o texto ao lado um retrato de como se pensavam algumas questoes climaticas ha anos,0
2008,o tal retrato real da midia sobre vitimas e bandidos segue o mesmo esquema do filme de ficçao ja que e igualmente feito a partir de varias historinhas com bons e maus explica,0
2008,os integrantes do projeto ainda tem muitos dados a analisar mas ja se mostra um retrato detalhado da situaçao nesse trecho de litoral que so pode ser obtido com uma grande equipe de especialistas diversificados trabalhando juntos por muitos anos e deve ser reproduzido em outras areas,0
2008,o casal de pesquisadores observou e conversou com clientes e garotas da help para fazer um retrato mais realista do turista sexual e suas razoes descobrindo as motivaçoes que fazem estrangeiros diante da oferta atual de tantos paises procurar o brasil,0
2008,apesar de a imagem da princesa ter ficado ligada a aboliçao sao poucas as fotos de negros salvo uma foto de ruy santos congada em minas gerais e o retrato inedito de dom oba ii dáfrica em verdade o baiano candido da fonseca galvao neto de um soberano africano que era reverenciado como principe real pelos escravos e que participava das audiencias com pedro ii vestindo fraque cartola e pincenez conta correa do lago,0
2008,pesquisa fapesp ediçao dezembro humanidades historia domingos cativo cativou a bahia vida de africano alforriado e retrato do brasil escravagista carlos haag em seu o navio negreiro castro alves irado inquire deus sobre os africanos cativos quem sao estes desgraçados,0
2008,creio que se pode dizer que a fotografia constitui um momento da historia da representaçao visual da pessoa na cultura do retrato em que a pessoa e apresentada como ser separado das alegorias de natureza religiosa,0
2008,o retrato de bretas pecado original do mito nao apenas servira a invençao romantica do artista como o genio monstruoso que a doença teria tornado solitario e taciturno mas tambem gerara leituras da obra do monstro como retrato expressivo de sua personalidade atormentada,0
2008,essa invençao moderna possibilitou a produçao industrial de imagens reprodutiveis a partir do final do seculo xix o que nao acontecia com a pintura e o retrato,1
2008,o retrato fotografico como a pintura tem a funçao de mascarar ocultar deformar destaca o autor,1
2008,a disseminaçao do retrato como representaçao da pessoa tem tido funçoes diversas ao longo da historia social para ele nem sempre o homem se viu e se conheceu atraves do retrato,1
2008,com o florescimento do capitalismo difundiramse os retratos nao so como figuraçao de atributos morais mas tambem de atributos materiais para o autor a sociedade começou a se tornar teatral sobretudo com a difusao do protestantismo e a concepçao de que o retrato e o que a pessoa quer que pensem que ela seja,0
2008,pesquisa fapesp ediçao agosto tecnologia quimica a rota inversa da reciclagem garrafas plasticas descartadas transformamse em materiasprimas derivadas de petroleo dinorah ereno um retrato do desperdicio no brasil descortinase na analise do lixo produzido em indaiatuba cidade de mil habitantes na regiao de campinas feita durante um ano por pesquisadores da universidade estadual paulista unesp de sorocaba no interior de sao paulo,0
2008,mistura etnica por fim a ala einstein no brasil narra a sua viagem a america latina em expoe objetos pessoais e ainda mostra um retrato pintado por candido portinari e um boneco do carnaval pernambucano representando o cientista,0
2008,a repetiçao desse procedimento a cada meia hora revela um retrato da redistribuiçao hidraulica ao longo do ano,0
2008,o tempo nao ajudou a prover um retrato preciso da chegada da familia real,1
2008,juliaura porto alegre rs nao creio que se deva dizer mais a obra de arte como espaço de reflexao e nao como retrato de um gueto isolado a parte do contexto geral da sociedade,0
2009,a epigrafe dessa obra publicada em e retirada do retrato do artista quando jovem e diz textualmente ele estava so,0
2009,clarice lispector esboço para um possivel retrato,1
2009,pesquisa fapesp ediçao outubro humanidades musica saudades do jeca no seculo xxi musica sertaneja e analisada em pesquisas e revelase um bom retrato do pais disposto a ir em frente mas sempre olhando para tras carlos haag o criador da mais conhecida e celebrada cançao sertaneja tristeza do jeca nao era como se poderia esperar um sofredor habitante do campo mas o dentista escrivao de policia e dono de loja angelino oliveira,0
2009,a maioria dos levantamentos epidemiologicos feitos no pais sao transversais consistem de um retrato por vezes amplo de um problema de saude em um momento unico sem comparaçao com outros momentos,0
2009,pesquisa fapesp ediçao novembro politica de c t avaliaçao peso internacional rankings mostram o lugar da pesquisa brasileira no mundo e a posiçao de nossas universidades em areas especificas fabricio marques a divulgaçao de uma recente safra de rankings internacionais de instituiçoes academicas atualizou o retrato da pesquisa brasileira no cenario mundial e destacou a situaçao em areas especificas de instituiçoes paulistas como as universidades de sao paulo usp e a estadual de campinas unicamp,0
2009,ainda que se esteja longe de qualquer especie de pilula antienvelhecimento a ciencia pode ajudar as pessoas a completar anos com boa saude mente afiada e muito tempo de vida pela frente e a desfazer o retrato pouco atraente da velhice que shakespeare com a ironia habitual dos ingleses traçou na comedia as you like it escrita anos atras quando poucos viviam muito alem dos,0
2010,qual afinal desses numeros e o retrato real da dinamica demografica da populaçao indigena brasileira,1
