ano,sentenca,cluster
1899,enfim os negocios da bahia foram largamente discutidos com sinal de visivel despeito e mau humor,0
1899,a terceira tem algum fundamento creio que uma canhoneira de observaçao poderia dar sinal e com outras duas irem impedir a retirada do inimigo,1
1899,luiz antonio envio para ser entregue a vossa excelencia em novembro ou dezembro por intermedio de meu sogro um couro de onça que por achalo muito perfeito e obtelo com muita dificuldade para vir com a cabeça todos os dentes e todas as unhas enfim completo e lindo para encherse entendi que devia tomar a liberdade de oferecelo a vossa excelencia como um pequeno sinal de minha gratidao e da estima que tributo a vossa excelencia nao so pelas suas eminentes qualidades particulares e publicas como pela justiça e ate favores que tem comigo despendido de seu mote proprio circuntancias que maior realce da as suas virtudes,1
1899,como sabia que vossa excelencia daqui seguia para a suiça e alguns dias gastaria na viagem antes de recolherse a paris guardeime ate este momento para darlhe com letras minhas um sinal do quanto aprecio as lembranças de vossa excelencia e desejo a continuaçao delas,1
1899,se minha memoria me nao falhar creio terlhe remetido uma vez em sinal de lembrança um numero da independance belga,1
1899,e anotaçoes de terceiros do sinal,1
1899,bom sinal,1
1922,nao tenho visto entretanto nenhum sinal de ferocidade no povo conquistado ainda nao vi um gesto de desagrado ainda nao ouvi um insulto a passagem das nossas tropas,1
1922,a principio tudo nao passava de movimento e nao se podia vislumbrar nenhum sinal de carnaval,1
1922,é um espetaculo dramatico velos apanhandos pelo furacao da guerra pela segunda vez tocaiados nas ruinas e nas matas vendo nas cargas de explosivos que os ameaçam o imediato sinal de rendiçao,1
1922,foi preciso explicarlhe como observa um correspondente norteamericano que o senhor evatt da australia jamais se conformaria em obedecer ao secretario britanico dos negocios exteriores a um simples sinal feito por este com os olhos,0
1922,recordese que ao se anunciar a entrega das prefeituras as oposiçoes fato que marcou o primeiro sinal concreto de pacificaçao alguns elementos estadonovistas deram o seu vereditum a respeito,0
1922,alem disso a nacionalizaçao nao era sinal de xenofobia estava prescrita em convençao internacional que fez da pesca um direito exclusivo nos nacionais por motivos obvios de segurança,0
1922,nao ha uma vez discordante sinal evidente da alta expressao do acontecimento,0
1991,em sinal de saudaçao,1
1991,tenho certeza de que minhas tias nao dormem e fazem tremendo o sinal da cruz,1
1991,em sua mao pesada em meu braço petrificado morre docemente o esboço vao de um sinal da cruz,1
1991,c a citaçao do sinal da cruz in nomine patris do cap,1
1991,apagar de meu corpo qualquer sinal de caricia ou de violencia,1
1991,o sinal irrefutavel,1
1991,como um soldado pronto para se por de pe de um salto ao menor sinal de alerta,1
1991,uma sombra de mao esboça o sinal da cruz no vazio,1
1991,finge acreditar na piedade como um sinal de salvaçao,1
1991,como se eu so estivesse esperando por este sinal entro em cena,1
1991,por outro lado o status psico social dos parceiros o local de enunciaçao e as demais circunstancias temporais e contextuais podem fazer com que tal ordem signifique por exemplo tanto um rompimento de uma relaçao amorosa quanto a demissao de um emprego ou apenas um sinal de impaciencia entre amantes entre patrao e empregado entre mae e filho pequeno respectivamente,0
1991,o que esta descrito entre aspas representa formalmente a subcategorizaçao do verbo pensar onde o travessao indica a posiçao ocupada pelo verbo o sinal indica que se trata de marcaçao positiva isto e que se trata de caracteristicas contextuais com as quais o item em questao pode se combinar,1
1994,com sinal verde ou vermelho o pedestre tem de se curvar ao desejo soberano do motorista e se nao houver semaforo a travessia so e possivel quando o fluxo de transito cessa,1
1994,mas mesmo que isso seja um sinal de que michael schumacher nao e invencivel a f ainda esta atras do brilho perdido,1
1994,evoluçao da maquina é perceptivel quando se escuta mills que apesar dele pensar sua musica em termos concretos cordas se liquefazem no corpo como ao ligar um aquecedor o som frequentemente parece ser so sinal para ele so um veiculo para a mensagem,1
1994,ja foi dito que quando a eliminaçao de uma vida deixa de ser considerada tragica e sinal de que a vida mesma se tornou tambem uma tragedia,1
1995,um sinal e enviado a um transponder o qual e ativado e reflete de volta o sinal sistema passivo ou transmite seu proprio sinal sistemas ativos,1
1995,os alemaes entao descobriram que se os seus pilotos girassem seus avioes quando estivessem retornando a base iriam modificar o sinal de radio que seria refletido de volta ao radar,0
1995,quando esses transmissores recebiam sinais das estaçoes de radar no solo começavam a transmitir um sinal de resposta que identificava o aeroplano como friendly amigo,1
1995,o presidente norteamericano bill clinton recusou o convite do governo britanico o que foi considerado mais um sinal de distanciamento entre os dois governos,0
1997,o estudo indica por sinal uma boa comunicaçao e colaboraçao entre as instituiçoes dos cientistas classificaram como bom ou excelente o vinculo com instituiçoes similares do estado,0
1998,sinal que o setor começa a entrar em outra fase,1
1998,equilibrio de forças para o especialista da unicamp os investimentos em ciencia e tecnologia devem se adequar as necessidades do pais ideia por sinal defendida tambem por francisco romeu landi que propoe o estabelecimento de uma politica cientifica e tecnologica que atenda as necessidades economicas e sociais do pais e ao seu desenvolvimento harmonico,0
1998,por isso mesmo ela tem potencial para inscrever o nome do brasil no mapa internacional da produçao cientifica em genetica molecular e ja seria um primeiro sinal nesse sentido o fatode o genomafapesp que estuda axyllela figurar entre os projetos de sequenciamento listados na base de dados do tigr the institute for genomic research disponivel na internet httpwwwtigrorg,1
1999,o sinal sai da fapesp em direçao a uma torre situada a poucos quilometros de distancia,1
1999,a presidente da sbpc interpretou a decisao do governo federal como um sinal de que em funçao da origem do novo ministro a ciencia e a tecnologia poderiam passar a ser vistas de maneira estrategica,0
1999,e sinal disso e que eles lotaram o auditorio da fapesp na manha do dia de maio para assistir ao lançamento do probe que teve na mesa de trabalhos o presidente da fapesp carlos henrique de brito cruz o representante do secretario da ciencia tecnologia e desenvolvimento economico eliezer rizzo de oliveira o reitor da unifesp helio egydio nogueira o reitor da ufscar jose rubens rebelatto,1
1999,o sinal sai da fapesp em direçao a uma torre situada a poucos quilometros de distancia,1
1999,ele proprio por sinal como pesquisador do instituto de fisica da unicamp participa da equipe do professor swart buscando melhorias nos hbt,1
1999,o sinal que ela da e logo adiante na sequencia vem um gene que devera expressar sua proteina,1
1999,saidas essas que por sinal eram sempre de inclinaçao esquerdistahoje porem os novos produtores e cineastas nao tem essa diretriz,0
1999,o s e um sinal de terminaçao do processo de transcriçao copia do gene para rna mensageiro,1
1999,o nos e um trecho de um gene da propria agrobacteria que atua como sinal de terminaçao e assinala o ponto final do processo de produçao do rna mensageiro a partir do gene bar,1
1999,o software codifica essa mensagem e envia por um transmissor o sinal de radio que ativa o dispositivo de aviso,1
1999,o sistema trabalha com uma base de dados acumulada em um computador que recebe as caracteristicas de cada objeto e aciona o envio de um sinal de radio ate o objeto quando se quer localizalo fazendo emitir um sinal sonoro ou luminoso,1
1999,a fapesp contribuiu com outros r sinal de radio o projeto esta na fase final,0
1999,usando um sistema semelhante aopager publico explorado por empresas de telecomunicaçoes para encontrar pessoas o grupo de van noije esta preparando um dispositivo que emitido um sinal fara com que o objeto procurado responda com um som ou uma luz facilitando sua localizaçao,1
1999,linguagem estruturada no lado direito da ilustraçao o sinal aparece escrito na escrita visual direta signwriting por meio do programa signwriter um sistema internacional de escrita de sinais usado em todo o mundo,1
1999,na avaliaçao de santilli as peças recobertas suportaram perfeitamente sem nenhum sinal de ataque,0
1999,ha tambem uma descriçao precisa e detalhada do sinal importante para estudos linguisticos sobre a estrutura do sinal e para comparaçoes com sinais usados em outras regioes e paises,1
1999,alem da definiçao aparece tambem uma frase mostrando o contexto em que o sinal pode ser usado em portugues e em libras,1
1999,à esquerda da ilustraçao do sinal aparece a ilustraçao de seu significado e abaixo dela aparece a palavra correspondente em portugues com classificaçao gramatical e definiçao,1
1999,cada sinal sera mostrado com desenhos que exibem a articulaçao das maos o local da articulaçao com relaçao ao corpo o movimento do sinal e a expressao facial associada ao sinal,1
1999,essa corrente entao amplifica o sinal,1
1999,amplificaçao elegante para aperfeiçoar os biossensores que identificam o salicilato os pesquisadores agora pretendem amplificar o sinal recebido pelo sistema usando os proprios compostos envolvidos na reaçao,0
1999,esse instrumento recebe o sinal do transdutor e o traduz em quantidades e proporçoes,1
1999,a metodologia das pesquisas envolve o isolamento de celulas cardiacas ou miocitos por digestao enzimatica mediçao de correntes ionicas por patchclamps tecnica que utiliza microeletrodos para essa mediçao mediçao de encurtamento celular por detecçao de borda de sinal de video e de concentraçao intracelular de calcio por fluorescencia,0
1999,outras foram a determinaçao de parametros e o desenvolvimento de metodos de calibraçao do sinal de fluorescencia usado para medir as concentraçoes intracelulares de calcio,0
2000,tambem se pretendeu enviar um sinal aos jovens cientistas do brasil de que eles nao precisam deixar o pais para tomar parte da ciencia de nivel mundial,0
2000,mas tambem envia um claro sinal politico notadamente o desejo e a capacidade de paises como o brasil de jogar na grande liga,0
2000,um sinal disso e a proporçao relativamente pequena de de pessoas que se recusaram a responder na integra ao questionario,0
2000,baixa condutividade por exem plo e sinal de agua de boa qualidade enquanto alta condutividade indica agua poluida,1
2000,ja ascyanophyceae e aseuglenoplyceae indicam ambientes ricos em nitrogenio e fosforo ou seja poluidos por esgoto enquanto asbacillariophyceae ou diatomaceas nao toleram esses ambientes e sua presença e sinal de agua em boas condiçoes,1
2000,o que nos percebemos sobre a sps e que quando a banana amadurece e produz bastante açucar durante dois tres dias vemos um aumento da quantidade de rna acido ribonucleico sinal de que aquele gene esta sendo ativado resume nascimento,1
2000,deu pra salvar a marujada alguns morreram e ate hoje ta la o mastro principal partido a cruzinha encima ultimo sinal dele,1
2000,nem sinal de esmorecimento taaaaaa e la ia a cambada na cantoria enfrentar a ultima etapa da viagem,1
2000,o metodo convencional por rpe era ligar numa cadeia r algum marcador para obter um sinal no aparelho,1
2000,o acompanhamento permite por exemplo mudar o meio solvente escolhendo fases em que o sinal do marcador indica maior mobilidade ou solvataçao do composto o que melhora os resultados,1
2000,esses ruidos poderiam mascarar a leitura do sinal emitido pelo tecido prejudicando o diagnostico,1
2000,produzidas em silica as fibras apresentavam impurezas que interferiam no sinal coletado pelo aparelho,1
2000,a diferença e que em vez de ondas de radio o equipamento usa um sinal luminoso produzido por um feixe de laser,1
2000,enquanto a medida de desempenho mede a qualidade do sinal durante todo o tempo a funçao cross conect permite inserir ou retirar canais ao longo de uma rota alem de garantir o funcionamento do sistema caso haja rompimento de qualquer fibra optica,1
2000,espantosa sincronia o trabalho que ganhou destaque numa publicaçao especializada da revista inglesanature foi desenvolvido no projeto tematicobiologia celular e molecular do plasmodium aspectos comparativos de estudo da transduçao de sinal na relaçao parasitahospedeiro financiado pela fapesp,1
2000,tanto os idosos que fragmentavam o sono quanto os que nao fragmentavam tinham uma vida bastante satisfatoria o que prova que o habito da sesta nao e sinal de desorganizaçao temporal concluiu,0
2000,mas o maior sinal de adaptaçao ao ambiente nao e visivel,1
2001,agora num claro sinal dos novos tempos em que e prioritario defender os interesses da pesquisa nacional foi a vez de o grupo da unifesp e do incor dar a sua contribuiçao para o combate a hipertensao,0
2001,quando a glicoproteina cd nao esta expressa num tecido e sinal de que ha uma desorganizaçao na estrutura dele que as celulas começam a desprenderse desordenadamente,1
2001,havia muito sangue e nenhum sinal de violencia nem marcas de torturas arranhados membros quebrados arrastoes coisas assim,1
2001,o sinal de modernidade do escritorio estava instalado na mesa lateral um computador conjugado com impressora o novo e o velho no mesmo espaço dividido com radio comunicador de ultima geraçao varios telefones funcionando e mudos a maquina de escrever manual um cinzeiro cheio de clipes raspa de lapis pontas de cigarro a nao mais poder e claro cinza a mais cinza transbordando por todos os,1
2001,o seu olhar e inebriado de musica e quando ao piano possui o poder de isolar se de tudo que a circunda sinal caracteristico e raro do verdadeiro artista,1
2001,a media de idade aumenta a cada ano o que nao e um bom sinal para a cet,0
2001,os codons como se comprovou experimentalmente correspondem a apenas aminoacidos incluindo o chamado sinal de terminaçao que informa o momento de encerrar a leitura do rna mensageiro,1
2001,o trabalho de traduçao segundo ele foi facilitado pela existencia de diversos dicionarios na internet que apresentam os termos em desuso das linguasa internet por sinal fez com que essa pesquisa colocasse na ordem do dia um novo paradigma para a pesquisa historica,1
2001,no caso os transdutores seriam as maos que transportam um sinal mecanico para o cerebro,1
2001,um detector de barra e deformado por uma onda gravitacional transdutores ou acelerometros acoplados a sua superficie transformam essa deformaçao num sinal eletrico que pode ser interpretado,1
2001,sinal da monta depois de estudar com ultrasom o aparelho reprodutor das vacas para ver o desenvolvimento dos foliculos cada uma das estruturas do ovario que abriga um ovulo passou a pesquisar um modo de sincronizar a ovulaçao,1
2001,pesquisa fapesp ediçao setembro tecnologia sinais tao longe de casa para entender melhor a dificuldade tecnica do projeto da proqualit e preciso conhecer um pouco melhor as exigencias da operaçao de uma recepçao domestica de um sinal de tv via satelite,0
2001,nao e bem uma filtragem como o sinal esta muito distante da terra o satelite fica numa orbita estacionaria a cerca de mil metros de altitude ele chega a superficie num nivel muito baixinho algo como menos decibeis,1
2001,basicamente o amplificador compoese do seguinte primeiro ha uma guia de onda em forma de corneta que recebe o sinal de microondas,1
2001,depois o sinal original vai para um mixer e para um oscilador,1
2001,este ultimo gera uma frequencia muito proxima da original enquanto o mixer vai fazer a mistura desses sinais de forma que se obtenha ao final um sinal de por exemplo mhz,1
2001,o sinal resultante e entao novamente amplificado para poder ser absorvido pelo receptor de canais por satelite que fica ao lado do televisor,1
2001,uma longa jornada para se livrar dos ruidos e ampliar o sinal de tv que vem do espaço,1
2001,e mais ele consegue amplificar so o sinal e nao amplificar o ruido,1
2001,descobrimos que o sinal da placa de força que informa como o individuo controla a sua postura e equilibrio e um fractal responde duarte,1
2001,afirmar que o sinal da placa e um fractal equivale a dizer que a transferencia o sobressalto e a deriva sao variaçoes em diferentes escalas de um mesmo movimento,1
2001,mas essa religiao foi tambem uma recriaçao original indigena a partir de seus sistemas simbolicos e de suas praticasos missionarios pregavam em suas predicas um penitencialismo exacerbado numa visao apocaliptica de herança medieval e milenarista no qual a chegada do evangelho aos ultimos povos da terra era conforme a profecia de mateus o sinal do fim dos tempos e a realizaçao do reino de deus na terra,1
2001,ele afirma que as crianças surdas beneficiamse muito com o lançamento do dicionario porque se elas veem o sinal e nao sabem o que significa simplesmente olham a ilustraçao,0
2001,o leitor consulta a palavra em uma ou outra lingua e depois pode procurar o sinal correspondente no corpo central do dicionario,1
2001,por sua vez as ilustraçoes mostram o significado do sinal a composiçao quiremica dele isto e a forma como e representado e a escrita visual direta do sinal em signwriting,1
2001,como os ouvintes conseguem recriar o som com o uso do alfabetico fonetico o surdo recria o sinal com o signwriting,1
2001,é um sinal da degradaçao de uma sociedade,1
2001,nos entao voltavamos ao laboratorio para transformar o sinal em ilustraçoes em definiçoes semanticas em classificaçoes gramaticais em signwriting,1
2001,sinal de que a competencia instalada no sistema de pesquisa do estado de sao paulo raramente deixa de dar frutos quando dispoe de meios adequados,0
2001,o sinal eletrico gerado no microfone e proporcional a concentraçao das moleculas que absorveram a energia da frequencia especifica dolaser,1
2001,esse sinal e filtrado para eliminar ruidos indesejaveis e amplificado para ser analisado num computador onde o espectro fotoacustico da molecula e registrado e interpretado por umsoftware tambem desenvolvido no projeto,1
2001,o fato de os estudantes dedicarem mais tempo a um hipertexto com recursos multimidia nao e necessariamente um sinal de leitura atenta mas de observaçao contemplativa pondera,0
2001,e aparecem em quantidades diferentes nos orgaos da cana e em idades distintas de cada orgao sinal de que exercem papeis importantes no desenvolvimento,1
2001,essa tecnica permite que o sinal delaser retorne ao ponto emissor depois de encontrar uma particula ou um alvo qualquer,1
2001,ela esta desenvolvendo um aparelho que facilita a combinaçao das fontes de energia com o sinal optico,1
2001,é o sinal para que os demais tripulantes marquem num formulario o que estao vendo na area abaixo os tipos de vegetaçao e seu grau de incidencia baixo medio ou alto as especies animais e sua quantidade,1
2001,os acopladores servem tambem para fazer amostragem da qualidade do sinal optico que uma central telefonica por exemplo transmite e distribui dentro de uma cidade ou entre diferentes cidades,1
2001,esse uso extensivo de fibras aumentara de maneira exponencial a necessidade de uso de componentes como os acopladores opticos alem de aumentar o uso em larga escala de amplificadores que terao a finalidade de manter o nivel do sinal optico ao longo das transmissoes,1
2001,a funçao dos amplificadores e intensificar a luz de um sinal emitido por sistemas de centrais telefonicas ou de tv a cabo que funcionem com fibras opticas,1
2001,ele escreveu o primeiro programa de email e o batizou de sndmsg send message ou enviar mensagem em ingles e escolheu o sinal grafico arroba para separar o nome do destinatario do lugar para onde vai a mensagem na lingua inglesa significa at em,1
2001,um ano depois o italiano guglielmo marconi transmite um sinal para um receptor a metros de distancia do emissor fica com a fama de inventor do radio,1
2002,o fato de encontrarmos velocidades tao altas e um sinal da presença de uma estrutura supermassiva no centro da galaxia diz a pesquisadora,1
2002,vencidas as dificuldades coletaram sangue de habitantes do bairro e verificaram niveis elevados de enzimas antioxidantes era um sinal do excesso de radicais livres que pode ser danoso ao organismo,1
2002,durante toda a vida podem ter apenas uma ou duas crises agudas com fortes dores abdominais fraqueza muscular alucinaçoes e um sinal caracteristico a urina fica cor de vinho,1
2002,se os exames indicam um risco baixo de rejeiçao o enxerto de tecidos recebe o sinal verde e e realizado,1
2002,as parcerias por sinal sao muito valorizadas pelos dois grupos,1
2002,entre e as massas de gelo da baia do almirantado a zona escolhida para o estudo onde por sinal fica a estaçao de pesquisa brasileira encolheram quilometros quadradosas informaçoes se referem as geleiras de mare que se situam de frente para o mar sujeitas a açao do oceano,1
2002,se ha nuvens e bom sinal pois elas funcionam como aspiradores sugam o ar poluido das camadas baixas da atmosfera e o expelem para o alto,1
2002,o ritmo da pulsaçaodispara e ao mesmo tempo seu sinal se torna mais fraco,1
2002,quando se faz o exame de potencial evocado nesses pacientes um procedimento que consiste em aplicar um leve choque numa parte de seu corpo situada abaixo da lesao e verificar com a ajuda de um aparelho se o estimulo nervoso atravessa a medula e chega ao cerebro o sinal neuronal para na altura da espinha onde ha a lesao,1
2002,outro sinal o desejo de recuperar o dinheiro perdido num movimento continuo de apostas que alimenta a divida e a ansiedade,0
2002,o projeto de desenvolvimento da semente nacional surgiu por sinal a partir de pedidos da classe medica,0
2002,mas o que pareceu vitoria da intransigencia dos norteamericanos responsaveis por um quarto das emissoes globais de co pode ser um sinal de isolamento crescente da posiçao do paisembora a cupula nao tenha produzido fatos bombasticos o final desse megaevento que reuniu representantes de paises pode ter pavimentado o caminho para que kyoto comece a sair do papel,0
2002,a primeira aplicaçao real do conhecimento sobre ondas de radio ocorreu em quando o carnegie institute nos estados unidos utilizou emissoesintermitentes de radiofrequencia para determinar a altitude da camada de gas ionizada que rodeia a terra medindo a diferença de tempo entre a transmissao do sinal e o regressode seu eco,1
2002,no fim do conflito o rdf passou a ser chamado de radar por sinal outra sigla que significa radio detection and ranging onda de radio que detecta e indica distancia,0
2002,o cerebro percebe as cores como uma mistura das cores fundamentais e o sinal decodificado por ele reflete as diferentes sensibilidades dos cones,1
2002,a ultima vitoria nessa guerra por sinal veio em outubro passado durante a assembleiageral da organizaçao mundial da propriedade intelectual ompi em genebra na suiça os paises pobres conseguiram deter o avanço de um projeto que pretende estabelecer um sistema global de patentes abolindo as prerrogativas dos escritorios de patentes nacionais para aprovar ou negar determinado pedido,0
2002,o milagre desse elemento quimico chamado erbio e que os seus ions absorvem luz de umlaser chamado laser de bombeio com comprimento de onda em µm ou em µm e amplificam a luz do laser de sinal que faz a transmissao na faixa de a µm,1
2002,o erbio viabilizou o wdm que em vez de usar uma fibra para cadalaser de sinal como no sistema antigo possibilita que varios lasers possam ser transmitidos pela mesma fibra optica,0
2002,para isso ele transfere a energia de umlaser de bombeio colocado dentro da fibra para olaser de transmissao amplificando o sinal,1
2002,principalmente se daqui a alguns anos forem adotados sistemas totalmente opticos quando nao havera como hoje a conversao do sinal eletrico dos fios de cobre para sinais delaser,0
2002,é provavel que panos vermelhos sejam em breve colocados na casa dos outrora alegres banhistas um sinal usado pelos moradores para informar aos motoqueiros da prefeitura que periodicamente passam por ali que ha gente com febre alta e suspeita de malaria naquela casa precisando fazer uma lamina com urgencia,1
2002,o genoma do falciparum por sinal foi recentemente sequenciado por um consorcio internacional de laboratorios,1
2002,sinal optico todos os dados da reaçao sao filmados por uma camera de video e armazenados na unidade microprocessadora,1
2002,a mudança do padrao de onda ou seja do sinal optico da a medida da açao da droga sobre o tecido,1
2002,a epoca em que vera maura começou a trabalhar com sinal optico em foi tambem o momento de grande avanço da videomicroscopia,1
2002,enquanto ela acontece o computador mede a intensidade e a velocidade de propagaçao do sinal optico ou seja da onda que agora passa a ser considerada como onda controle,1
2002,se e um medicamento que diminui a excitabilidade do cerebro como os remedios para epilepsia por exemplo e de esperar que ele diminua a velocidade de propagaçao e intensidade do sinal optico,1
2002,pesquisa fapesp ediçao abril ciencia neurobiologia circuitos do medo projeto tematico revela funçoes de estruturas arcaicas do cerebro acionadas ante um sinal de perigo real ou imaginario o estudo do percurso neuroquimico das emoçoes no cerebro de mamiferos superiores e do proprio ser humano colhe cada vez mais indicios de que o medo em seu estado mais bruto e um sentimento que se assenta em circuitos tao antigos quanto os dos primeiros repteis da terra,0
2002,ate entao todas as evidencias mostravam que a amigdala recebia sempre um sinal sonoro bruto sem filtragem e ela mesma tinha de realizar todo o processo de separaçao do que pode ser ameaçador ou nao ao organismo,1
2002,pode ser um sinal de que colonizaram o local ha pouco tempo mas nem sempre,1
2002,pesquisa fapesp ediçao novembro ciencia medicina farmacos magneticos testes em animais dao sinal verde para a pesquisa de compostos a base de ferro capazes de tratar cancer um tipo de remedio diferente a base de fluidos magneticos materiais feitos principalmente a partir de particulas de oxido de ferro despontam como alternativa para o diagnostico e o tratamento de tumores,0
2002,procuramse pistas do jotapsi porque essa particula funciona como uma especie de termometro quando nao e encontrado entre os fragmentos da colisao e um sinal de que a temperatura atingiu um valor altissimo e o plasma primordial foi recriado,1
2002,por terem a mesma ordem de grandeza dos valores verificados nos tres pontos anteriores os niveis de condutividade nesses trechos sao um sinal de que o rio esta realmente no mau caminho,1
2002,o problema e que o sinal da contaminaçao por ions ainda persiste numa evidencia de que o rio nao superou totalmente o impacto da mudança comenta reynaldo victoria,0
